video;onca;caseiro;fake news;ironia;notícia;Conservacionistas;comment_text
video3;neutro;neutro;não;não;neutra;;"O vídeo começa <a href=""https://www.youtube.com/watch?v=lV3ij_QPp78&amp;t=366"">6:06</a>"
video3;neutro;neutro;não;não;ruim;;Nossa como IA aumenta.... o cara vivia sozinho a quase 20 an9s... como outros ouviram a onça???   Se era 150 km da  cidade??
video3;neutro;neutro;não;não;neutra;;@@danielabarreto3007 cada merda que agente tem que ler.. quem está falando sobre isso.. os dois neurônios a menos em algumas fazem muita diferença
video3;neutro;positivo;não;não;boa;;Animaçao perfeita, Como faz alguem sabe? Parabens pelo video, meus pesames a familia
video3;neutro;negativo;não;não;neutra;;Meu chara também já sabia da onça do perigo mas na deu a mínima aí no q deu eu heim
video3;negativo;neutro;não;não;neutra;;Essa onça é criminosa
video3;neutro;neutro;não;não;neutra;;Exatamente
video3;positivo;positivo;não;não;neutra;;Mas é verdade, tanto ele quanto ela perderam o medo um do outro. Porém, ele foi ingênuo e ela predadora. Não que ele estevisse errado, mas ele agiu como humano e ela como onça. E só.
video3;positivo;positivo;não;não;neutra;;Eu sinto muito pelo senhor jorge😢 muito triste...mais temos que ter conciência que são animais selvagens em meio ao seu habitar natural, seres irracionais movidos pelo seus extintos de caça e proteção .
video3;neutro;negativo;não;não;neutra;;Certamente eles alimentavam esse animal e por isso ele se mantinha por ai mesmo. Comia o que deixavam pra ele, por essa razão nem caçava mais, ficava à espreita e por falta de alimento, atacou ele. 😢
video3;positivo;neutro;não;não;neutra;;Concordo também o animal não tem culpa
video3;positivo;neutro;não;não;neutra;;Felinos,são muito.inteligentes
video3;negativo;neutro;sim;não;neutra;;Que deus conforte os fMihliaris  a lei e fraca a vida da onça e mais valiosa do que o çer humano que pena
video3;negativo;neutro;não;não;neutra;;COM URGENCIA RECOLHER ESTAS ONÇAS QUE ESTÃO SOLTAS POR FAVOR
video3;neutro;neutro;não;não;neutra;;Tem os marruás também
video3;neutro;neutro;não;não;neutra;;Concordo plenamente com vc
video3;neutro;neutro;não;não;neutra;;Mentira, muita presa no rio, ou na mata. O homem tem que proteger primeiro a sua espécie, e sua família
video3;negativo;neutro;não;não;neutra;;SER HUMANO É MAIS IMPORTANTE QUE UM ANIMAL.
video3;neutro;neutro;não;não;neutra;;Igual pitbull
video3;neutro;neutro;não;não;boa;;Exepcional 👏👏👏
video3;neutro;negativo;não;não;neutra;;O que leva a pensar, que não andavam armado? Está errado, à arma faz parte da indumentária do pantaneiro, no entanto a rotina, e a convivência pacífica, com onças pintadas, parda,  jacarés, cobras, leva ao descuido, o homem não faz parte do cardápio predatório, apesar desse não nos ver como ameaça,  somos algo que não aprendeu à predar, no caso exposto, que levou a fatalidade, o histórico nos leva a concluir que aquela área,  virou seu território,  a onça passou a viver ali, encontrar alimentos com facilidade, e segurança,  e a convivência pacífica com humanos, inclusive existe relatos , que a onça brigava com outras invasoras, pela manhã, ela ficava na redondeza, observava os seres humanos, e nunca os atacou, nesse dia algo fora da rotina  aconteceu,  o dia demorou a raiar,  eles se encontraram bruscamente, e  ouve o embate fatal...No dia seguinte o animal estava lá no seu território e agora com novo cardápio...
video3;neutro;neutro;não;não;neutra;;Se filmaram ela próximo a casa <br>Onde está o vídeo na hora do incidente??
video3;neutro;negativo;não;não;neutra;;O seu jorge alimentava a onca todo dia <br>E por isso a onca tava ai no dia do ataque
video3;neutro;neutro;não;sim;neutra;;Onde você mora já foi habitat de algum animal, agora o animal aí é vc
video3;neutro;neutro;não;não;neutra;;Verdade
video3;neutro;negativo;não;não;neutra;;Ele com 60 anos fazendo isso e nunca ocorreu nada...estava confiante
video3;neutro;neutro;não;não;neutra;;​@@Carl-n5lnesse local, aonde tem onça..  fazia uma casa para cachorro de grande porte. Que cabesse, 10 cachorro da fila brasileiro 🇧🇷.  De dia soltava 3 fila brasileiro.  De noite, até de manhã.  Todos ficaria solto .  Os 10 cachorro fila brasileiro
video3;neutro;neutro;não;não;neutra;;Verdade
video3;neutro;neutro;não;não;neutra;;Vdd eu n teria pena
video3;neutro;neutro;sim;não;neutra;;A fome as demarcação os animais estão sem saída p casar poriso não desmate não coloquem as mão no que deús deixo conservem e triste mas foi isso fome.teiste foi o homem.ataque fugiria mas é fome gritando por comidas pare de destruírem.
video3;positivo;neutro;não;não;neutra;;Se tem afeto pela humanidade, então não pode pregar a morte da onça.<br><br>É crime.
video3;negativo;neutro;não;não;neutra;;Oq surpreende é a onca n ter atacado antes, n se pode confiar em animal selvagem
video3;negativo;negativo;não;não;neutra;;Quando era criança tinha em torno de 13 anos, morávamos no interior e eu gostava muito de ir passear em uns vizinhos nosso para assistir TV porque não tínhamos luz em casa naquele tenpo e conversar com eles eram umas pessoas muito humildes, mas senpre me perdia no horário e voltava pr casa sempre a noite e tinha que subir uma serra de mais ou menos uns 3 quilômetros. Teve um dia que fui passear lá senpre fazia isso já estva acostumado com o trajeto e o passeio e já tinha até perdido o medo do escuro, mas neste dia estava claro pois havia um linda Lua no céu, estava subindo esse morro pela estrada no lado esquerdo havia um proteiro onde tinha gado e ao lado direito abaixo uma plantação de Azevem que pr quem não conhece é um tipo de pastagem, derepente eu ousso um barulho de corrida no porteiro e patas no chão, não liguei pensei deve ser o gado fazemdo barulhos atoa, e derepente eu osso um pulo por detrás de vindo do proteiro, aquilo havia pulado a cerca que ficava encima do baranco, baranco dava de 2 a 3 metros de altura e a cerca mais 1 metro ou seja 4 metros em tudo. Quando escutei esse barulho do bicho pulando e caindo atrás de mim na plantação de Azevem e fazendo barulho nas pedras da estrada que havia na lateral da estrada, me apavorei e instintivamente comecei a correr e aquilo vinha atrás de mim correndo para me pegar, não tive coragem de olhar para trás para ver o que era 😅, pois sabia se fizesse isso iria ficar paralisado de medo então continuei correndo, em uma curva da estrada tive até que frear morro acima pr fazer ela de tanta corrida que estava, corri tanto que quando me deparei já estva no top do morro aí os cachorros de um vizinho próximo começaram a latir e aquilo parou de me seguir, eu calculo que fiz esse 3 quilômetro em 5 segundos não sei se foi adrenalina que fez isso ou se sou de outro planeta 😅, mas a corrida foi igual a do flash nessa hora creio que viramos super humanos 😂😂, mas enfim por muito tenpo fiquei penando que seria uma assombração me asustando pois quem morra noninterior sabe que isso é rotineiro, mas hj em dia temho certeza que escapei do ataque de uma onça e creio que ela já estva de vista em mim a tenpo igual ao que aconteceu ao senhor do vídeo, não sou especialista mas creio que os animais estão se adaptando ao ser humano e tratar eles com ingenuidade é pedir para ser a próxima presa.
video3;neutro;positivo;não;não;neutra;;Triste tragédia,que Deus conforte toda família e familiares de Jorge
video3;negativo;neutro;sim;não;neutra;;Concordo o que diz dão mais valor a besta fera do que a vida do ser humano
video3;neutro;positivo;não;não;neutra;;Muito triste meu Senhor.Meus sentimentos a todos os familiares e amigos nesse momento de tamanha dor!!!🙏🙏🙏
video3;neutro;neutro;não;sim;neutra;;Pra esses que estão dizendo que a culpa é do homem ou do ser humano que invadiu o território dos animais ou da onça, onde é mesmo o território do homem ? é em qual planeta vocês sabem?
video3;neutro;neutro;não;não;boa;;Ótimo vídeo. Parabéns ao canal.
video3;neutro;positivo;não;não;neutra;;Qual o motivo que levou o  animal  a mudar o seus hábitos, pelo que sabemos , onça evita contato com seres humanos.<br>     Alguma coisa que fez com que mudasse esse hábito, território,  falta de presas , alguma doença, período de reprodução.<br>   O esclarecimento se faz necessário, para que não volte a acontecer .<br>   Meus sentimentos a família e amigos do Sr. Jorge  Avalos.😌🙏
video3;neutro;neutro;não;não;neutra;;Não tem alma....ñ
video3;neutro;neutro;não;não;neutra;;Foi encontrado jorge a 200mtro do local , e não 50mt
video3;neutro;neutro;não;não;neutra;;Eitaaaa,ganhar na loteria !
video3;negativo;neutro;não;não;neutra;;Vc compara a vida de um ser humano com a liberdade de animal?
video3;neutro;positivo;não;não;neutra;;Tadinho do Senhor Jorge.😢 Morte horrível!
video3;neutro;neutro;não;não;ruim;;Quem acompanhou esse caso tão bem documentado como eu sabe que esse video ficou uma 💩 mal feita, é bem destorcida.
video3;negativo;neutro;não;não;neutra;;Valorizar  a  vida de um  ser humano  sim,  vida  de  um animal    selvagem  só  com  calibre  12  e de preferência  2  canos.
video3;neutro;neutro;não;não;neutra;;Muito triste 😢😢
video3;neutro;neutro;não;sim;neutra;;Por que a Polícia Ambiental não capturou a onça antes dela retornar ao mesmo lugar onde deixou os rastros? Quanta incompetência. Precisou um ser humano ser devorado para tomar a iniciativa.
video3;neutro;negativo;não;sim;neutra;;Achou que podia ser amigo da onça.
video3;neutro;neutro;não;não;neutra;;Os animais estão perdendo seu habitat natural. As caças abatidas pelo próprio homem e as florestas sendo devastadas por incêndio e pelo próprio homem tbm. É triste!😢😢😢
video3;neutro;neutro;não;não;neutra;;Fato
video3;neutro;neutro;não;não;neutra;;Falta de alimento? O que mais tem é capivara nesse lugar..fora outros animais e peixes .. jacarés....
video3;positivo;positivo;não;não;neutra;;Meus sentimentos aos familiares 😢 muito triste o que aconteceu, lamentável 😢😢. Só que as pessoas esquecem que é um animal selvagem da matas, são caçadores. Os animais selvagem não tem sentimentos e não sabem se sua presas são humanos ou bichos, infelizmente foi um acidente uma morte muito horrível 😞. Os próprios seres humanos não tem piedade da sua própria raça matam, estrupa, jogam seus filhos recém nascidos no lixo, matam seus próprios filhos e filhos matam seus próprios pais, essa raça sim é perigosa, e fazem sem ter um sentimento e dor ao próximo..... A pior raça não é os animais selvagem, e sim o próprio seres humanos.
video3;neutro;neutro;sim;não;neutra;;Que liberdade  gente  nois tá  sem valor agora a onça  tem mais valor que um ser humano  vai pra casa
video3;neutro;neutro;não;não;neutra;;Se tivesse preocupado teria feito.<br>Só pensa no suor
video3;positivo;neutro;não;não;neutra;;Que assassino? <br>Aqui estou vendo só um animal silvestre tratando um humano como presa, por fome, por domínio do território, por alguém ter alimentado e ter acostumado a dar algo ao animal. <br>As pessoas tomam conta do habitat do bicho e o bicho que é “assassino”. <br>Assassinato pra mim é quem de maneira racional mata o outro por pura maldade. <br>Esses felinos tendem a se manter longe da raça humana. Então, há algo por trás desse trágico fato.
video3;negativo;neutro;sim;não;neutra;;no norte de Minas uma onça pregou uma menina ela desceu do ônibus e não tinha ninguém esperando ela,mais constataram que foi onça
video3;neutro;neutro;não;não;neutra;;Lugar dece não pode andar desarmado e sempre atento mesmo assim e perigoso
video3;neutro;neutro;não;não;neutra;;@flora7602  é isso mesmo ...  triste  realidade  😢
video3;neutro;neutro;não;não;neutra;;Verdade
video3;neutro;neutro;não;não;neutra;;@@TheMariopires1 podes morar na floresta desde que respeite os animais. Os índios vivem com eles e sabem que não devem dar nenhum tipo de alimento fora da cadeia alimentar de qualquer tipo de animal, são sábios! Os da cidade querem dar alimentos para fazer selfies e o feitiço virando contra o feiticeiro
video3;neutro;neutro;não;não;neutra;;Falou tudo. Ainda estão em seu hábitat.
video3;positivo;neutro;não;não;neutra;;São muito inteligentes 😮
video3;neutro;neutro;não;não;neutra;;Com onça não se brinca.
video3;neutro;neutro;não;não;neutra;;Era lugar de turismo então não podia, o Sobrinho do Jorge já disse que ninguém ficava no emprego, somente o Jorge ficava pois não tinha medo das onças, ele já chegou a sair, só que o patrão pediu pra ele voltar
video3;negativo;neutro;sim;não;neutra;;O ser umano no Brasil não  têm  valores as feras é  outros animais têm  muito mais valor e ece Brasil ama mais uma fera doque a vida de um trabalhador uo até  mesmo uma criança  enocente ajente fica muito revoltado com essas Leis sujas porcas dê  quém  não  têm  amor no CORAÇÃO
video3;negativo;neutro;sim;não;neutra;;Tinham que te  matado ela sim , e um bicho do mato muito perigoso todos nos sabemos disso  mas pelo oque estou vendo a vida desse monstro vale mais doque a <br>vida desse Senhor 🥹😡
video3;neutro;neutro;não;não;neutra;;Era uma onça  macho, não tinha filhotes.
video3;neutro;negativo;não;não;neutra;;Como Ele já sabia que o Animal já rondava aquele ambiente a casa 🏠 Ele deveria anda sempre armado
video3;negativo;neutro;não;sim;neutra;;Quem gosta de cobras de onças leva pra casa
video3;neutro;neutro;não;não;neutra;;Vá dizer que um bichão desse não tem consciência?
video3;neutro;neutro;não;não;neutra;;Um dia isso acaba acontecendo ​@@gilbertovinhas
video3;neutro;neutro;não;não;neutra;;Essa onça é velha, então já não conseguia caçar essas presas
video3;neutro;neutro;não;não;neutra;;Muito triste
video3;neutro;neutro;não;sim;neutra;;Larga mão de falar bosta  é só vc não invadir o habitat dos animais que  nenhum te ataca
video3;negativo;neutro;sim;não;neutra;;Tiro de advertência isso e brincadeira né ai deram tiro para cima ai fizeram crime tiro alheio ai pagarão a onça vam arrumar um advogado para ela também para audiência de custódia minha gente se foi um vida humana ai um animal miserável desse destruído vida humana te mais valor quem defende e porque não foi um parente deles um filho um pai um mãe e ai
